DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2006,261847,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2007,277959,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2008,292269,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2009,293898,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2010,304419,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2011,312036,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2012,319671,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2013,319864,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2014,329461,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2015,339218,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2016,353119,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2017,379816,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2018,410016,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2019,439732,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2020,445124,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,CZ,2021,466359,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,1995,26151,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,1996,26580,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,1997,26734,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,1998,27195,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,1999,27765,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2000,28187,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2001,28951,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2002,29539,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2003,30056,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2004,30394,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2005,30945,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2006,31447,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2007,32010,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2008,32797,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2009,32879,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2010,33741,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2011,34993,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2012,36000,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2013,36912,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2014,37798,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2015,39002,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2016,39872,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2017,40913,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2018,42105,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2019,43497,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2020,43104,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DE,2021,44404,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,1995,230944,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,1996,239621,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,1997,247933,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,1998,256178,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,1999,264388,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2000,272268,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2001,279730,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2002,291710,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2003,301987,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2004,313020,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2005,323316,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2006,336061,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2007,345808,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2008,358893,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2009,372729,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2010,384943,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2011,391092,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2012,400642,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2013,406740,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2014,417583,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2015,425270,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2016,429064,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2017,436910,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2018,442975,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2019,449515,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2020,457957,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,DK,2021,470472,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2000,23741,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2001,24527,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2002,25097,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2003,25692,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2004,26406,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2005,27104,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2006,27920,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2007,28693,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2008,29682,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2009,30220,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2010,30944,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2011,31732,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2012,32296,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2013,32898,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2014,33226,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2015,33815,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2016,34319,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2017,34850,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2018,35620,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2019,36538,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2020,36171,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EA19,2021,37506,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,1997,3024,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,1998,3403,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,1999,3668,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2000,4111,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2001,4529,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2002,4952,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2003,5526,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2004,6192,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2005,6883,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2006,7893,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2007,9917,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2008,10820,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2009,10472,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2010,10827,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2011,11086,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2012,11740,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2013,12382,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2014,13112,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2015,13639,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2016,14540,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2017,15543,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2018,17086,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2019,18430,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2020,19450,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EE,2021,21481,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,1995,8815,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,1996,9522,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,1997,10936,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,1998,11645,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,1999,12414,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2000,13143,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2001,13797,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2002,15308,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2003,16289,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2004,17237,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2005,18510,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2006,19297,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2007,19959,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2008,20487,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2009,21595,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2010,20537,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2011,19837,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2012,18872,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2013,17358,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2014,16881,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2015,16847,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2016,16388,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2017,16525,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2018,15800,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2019,15829,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2020,15766,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EL,2021,15879,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,1995,16277,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,1996,16961,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,1997,17438,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,1998,17813,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,1999,18203,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2000,18546,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2001,19148,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2002,19760,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2003,20274,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2004,20710,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2005,21543,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2006,22187,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2007,23211,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2008,24852,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2009,26164,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2010,26400,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2011,26535,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2012,26334,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2013,26619,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2014,26595,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2015,26994,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2016,26877,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2017,26955,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2018,27208,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2019,27836,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2020,27419,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,ES,2021,28184,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,1995,22412,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,1996,23182,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,1997,24099,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,1998,24682,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,1999,25748,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2000,27010,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2001,27666,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2002,28366,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2003,28520,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2004,29569,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2005,30275,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2006,31282,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2007,32261,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2008,32184,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2009,31953,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2010,32990,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2011,33847,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2012,34874,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2013,35274,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2014,36079,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2015,37426,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2016,37142,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2017,37257,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2018,37961,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU15,2019,38824,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2002,21902,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2003,22358,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2004,23033,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2005,23720,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2006,24328,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2007,25083,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2008,26098,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2009,26293,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2010,27215,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2011,27932,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2012,28433,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2013,28919,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2014,29193,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2015,29685,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2016,30157,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2017,30849,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2018,31511,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2019,32508,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2020,32286,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU27_2020,2021,33511,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2002,23964,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2003,24168,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2004,24989,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2005,25717,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2006,26576,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2007,27471,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2008,27640,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2009,27274,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2010,28389,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2011,29071,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2012,29794,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2013,30183,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2014,30814,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2015,31843,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2016,31684,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2017,31963,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2018,32779,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,EU28,2019,33771,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,1995,21908,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,1996,22687,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,1997,23131,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,1998,24256,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,1999,25242,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2000,26527,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2001,27387,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2002,28051,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2003,28830,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2004,29855,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2005,31001,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2006,32045,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2007,33092,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2008,34359,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2009,35380,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2010,36492,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2011,37652,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2012,38774,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2013,39313,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2014,39831,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2015,40341,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2016,40732,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2017,41033,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2018,41845,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2019,42765,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2020,43030,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FI,2021,43193,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,1995,23081,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,1996,23505,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,1997,23948,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,1998,24463,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,1999,24857,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2000,25552,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2001,26228,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2002,27139,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2003,27937,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2004,28942,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2005,29912,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2006,30915,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2007,31701,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2008,32435,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2009,33058,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2010,34153,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2011,34648,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2012,35340,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2013,35991,
ESTAT:NAMA_10_FTE(1.0),20/12/22 15:45:00,A,NAC,FR,2014,36287,
