Από,Έως,Περιφέρεια,Χώρα_προέλευσης,Εισπράξεις,Επισκέψεις,Διανυκτερεύσεις,Δαπάνη_ανά_επίσκεψη,Δαπάνη_ανά_διανυκτέρευση,Μέση_διάρκεια_παραμονής
2019-01-01,2019-09-30,ΚΡΗΤΗ_(EL43),Σύνολο_χωρών,3194.7,4584.1,38273.4,696.9,83.5,8.3
2019-01-01,2019-09-30,ΚΡΗΤΗ_(EL43),Γερμανία,822.6,1103.3,9899.5,745.6,83.1,9
2019-01-01,2019-09-30,ΚΡΗΤΗ_(EL43),Ηνωμένο_Βασίλειο,363.6,507.1,4186.7,716.9,86.8,8.3
2019-01-01,2019-09-30,ΚΡΗΤΗ_(EL43),Γαλλία,368.2,530.4,4198.2,694.3,87.7,7.9
2019-01-01,2019-09-30,ΚΡΗΤΗ_(EL43),Ολλανδία,181.9,265.4,2424.4,685.2,75,9.1
2019-01-01,2019-09-30,ΚΡΗΤΗ_(EL43),Βέλγιο,167.6,196.8,1746.8,851.6,95.9,8.9
2019-01-01,2019-09-30,ΚΡΗΤΗ_(EL43),Ελβετία,130.5,146.1,1193.7,893.3,109.4,8.2
2019-01-01,2019-09-30,ΚΡΗΤΗ_(EL43),Ιταλία,133.9,225.8,1789.8,593.1,74.8,7.9
2019-01-01,2019-09-30,ΚΡΗΤΗ_(EL43),Ρωσία,61.4,100.9,971.9,608.8,63.2,9.6
2019-01-01,2019-09-30,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Σύνολο_χωρών,389.2,3216.8,9208.1,121,42.3,2.9
2019-01-01,2019-09-30,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Τουρκία,72.3,395.5,1047.1,182.7,69,2.6
2019-01-01,2019-09-30,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Βουλγαρία,87.4,1846,2780.7,47.3,31.4,1.5
2019-01-01,2019-09-30,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Γερμανία,32.8,109.7,670.3,299.1,49,6.1
2019-01-01,2019-09-30,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Ρουμανία,45.2,256.3,1175.5,176.4,38.5,4.6
2019-01-01,2019-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Σύνολο_χωρών,2048.9,5903.4,37289.9,347.1,54.9,6.3
2019-01-01,2019-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Γερμανία,317.6,517.4,5142.5,613.9,61.8,9.9
2019-01-01,2019-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Σερβία,214.3,678.1,5550.4,316.1,38.6,8.2
2019-01-01,2019-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ρουμανία,224.8,571.7,4304.1,393.1,52.2,7.5
2019-01-01,2019-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Βόρεια_Μακεδονία,93.9,712.2,2051.3,131.9,45.8,2.9
2019-01-01,2019-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Βουλγαρία,147.2,1253.7,4411.3,117.4,33.4,3.5
2019-01-01,2019-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ρωσία,79.7,93.6,1078.9,851.8,73.9,11.5
2019-01-01,2019-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ηνωμένο_Βασίλειο,207.5,281.7,2540.1,736.6,81.7,9
2019-01-01,2019-09-30,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Κύπρος,89.8,145.9,996.7,615.7,90.1,6.8
2019-01-01,2019-09-30,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Σύνολο_χωρών,63.5,234.9,1291.6,270.3,49.1,5.5
2019-01-01,2019-09-30,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Γερμανία,8.6,18.1,240.3,475.1,35.9,13.2
2019-01-01,2019-09-30,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Αλβανία,10.4,78.9,152,131.8,68.4,1.9
2019-01-01,2019-09-30,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Ρουμανία,11.2,26.3,206.4,426.3,54.4,7.8
2019-01-01,2019-09-30,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Βουλγαρία,3.5,27.2,63.8,128.3,54.7,2.3
2019-01-01,2019-09-30,ΗΠΕΙΡΟΣ_(EL54),Σύνολο_χωρών,232.5,857.8,3703.8,271,62.8,4.3
2019-01-01,2019-09-30,ΗΠΕΙΡΟΣ_(EL54),Γερμανία,36.3,60.1,670.1,605,54.2,11.2
2019-01-01,2019-09-30,ΗΠΕΙΡΟΣ_(EL54),Αλβανία,30.1,172.9,248,174.3,121.5,1.4
2019-01-01,2019-09-30,ΗΠΕΙΡΟΣ_(EL54),Ηνωμένο_Βασίλειο,27,49.4,353.1,545.9,76.4,7.1
2019-01-01,2019-09-30,ΗΠΕΙΡΟΣ_(EL54),Ιταλία,20.8,54.2,326.8,383.7,63.6,6
2019-01-01,2019-09-30,ΘΕΣΣΑΛΙΑ_(EL61),Σύνολο_χωρών,326.6,688.2,4505.8,474.7,72.5,6.5
2019-01-01,2019-09-30,ΘΕΣΣΑΛΙΑ_(EL61),Ηνωμένο_Βασίλειο,99.9,125.6,1120.7,795.5,89.1,8.9
2019-01-01,2019-09-30,ΘΕΣΣΑΛΙΑ_(EL61),Ιταλία,64.7,108.4,698.4,596.5,92.6,6.4
2019-01-01,2019-09-30,ΘΕΣΣΑΛΙΑ_(EL61),Γερμανία,31.7,54.5,549.5,582.3,57.7,10.1
2019-01-01,2019-09-30,ΘΕΣΣΑΛΙΑ_(EL61),Ρουμανία,18,29.8,302.2,604.2,59.5,10.2
2019-01-01,2019-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Σύνολο_χωρών,1839.7,2853.5,22568.7,644.7,81.5,7.9
2019-01-01,2019-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ηνωμένο_Βασίλειο,737.5,1031.1,7953.2,715.3,92.7,7.7
2019-01-01,2019-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Γερμανία,181.6,275.6,2139.1,658.8,84.9,7.8
2019-01-01,2019-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ιταλία,177.4,305.9,2426.6,580.1,73.1,7.9
2019-01-01,2019-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ολλανδία,80.8,128.3,1139,629.9,70.9,8.9
2019-01-01,2019-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Γαλλία,43.4,69,439.3,628.3,98.7,6.4
2019-01-01,2019-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Πολωνία,73.9,137.3,906,538.1,81.5,6.6
2019-01-01,2019-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ρωσία,38.8,46.1,579.2,842.5,67,12.6
2019-01-01,2019-09-30,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Αυστρία,65.4,71.8,664.3,910.3,98.4,9.3
2019-01-01,2019-09-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Σύνολο_χωρών,219.8,668.9,3765.4,328.6,58.4,5.6
2019-01-01,2019-09-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Γερμανία,33.4,61.5,594.8,542.9,56.1,9.7
2019-01-01,2019-09-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Ηνωμένο_Βασίλειο,16.2,41.7,313.7,387.9,51.5,7.5
2019-01-01,2019-09-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Αλβανία,21.1,104.7,186.2,202.1,113.6,1.8
2019-01-01,2019-09-30,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Γαλλία,14.8,45.3,285.3,325.9,51.7,6.3
2019-01-01,2019-09-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Σύνολο_χωρών,155.2,543.7,2567.2,285.4,60.4,4.7
2019-01-01,2019-09-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Γερμανία,16.5,49.7,341.5,332.7,48.5,6.9
2019-01-01,2019-09-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Ηνωμένο_Βασίλειο,11.5,32.7,165.3,350.9,69.3,5.1
2019-01-01,2019-09-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Γαλλία,9.8,52.6,255.8,187.1,38.5,4.9
2019-01-01,2019-09-30,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),ΗΠΑ,11.3,61.8,158,182,71.2,2.6
2019-01-01,2019-09-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Σύνολο_χωρών,360.2,744.8,5543.7,483.7,65,7.4
2019-01-01,2019-09-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Γερμανία,46.3,81.5,792.3,568.4,58.4,9.7
2019-01-01,2019-09-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Ηνωμένο_Βασίλειο,28.1,48.4,363.9,579.9,77.1,7.5
2019-01-01,2019-09-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),ΗΠΑ,31.9,84.9,555.8,375.2,57.3,6.5
2019-01-01,2019-09-30,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Γαλλία,49,68.7,591.3,714.3,82.9,8.6
2019-01-01,2019-09-30,ΣΥΝΟΛΟ,:,15725,31318.7,206011.9,502.1,76.3,6.6
2019-01-01,2019-12-31,ΑΤΤΙΚΗ_(EL3),Σύνολο_χωρών,2591.8,5923.3,34028,437.6,76.2,5.7
2019-01-01,2019-12-31,ΑΤΤΙΚΗ_(EL3),ΗΠΑ,397.1,835.7,4378.7,475.2,90.7,5.2
2019-01-01,2019-12-31,ΑΤΤΙΚΗ_(EL3),Ηνωμένο_Βασίλειο,250.9,513.7,3922.3,488.3,64,7.6
2019-01-01,2019-12-31,ΑΤΤΙΚΗ_(EL3),Κύπρος,227.3,450.2,3836.6,504.7,59.2,8.5
2019-01-01,2019-12-31,ΑΤΤΙΚΗ_(EL3),Γερμανία,183.1,419.8,2367.6,436.3,77.4,5.6
2019-01-01,2019-12-31,ΑΤΤΙΚΗ_(EL3),Γαλλία,149.5,321.1,1894.4,465.7,78.9,5.9
2019-01-01,2019-12-31,ΑΤΤΙΚΗ_(EL3),Ιταλία,98.4,297.6,1161.7,330.6,84.7,3.9
2019-01-01,2019-12-31,ΑΤΤΙΚΗ_(EL3),Αυστραλία,82.4,213.3,843.1,386.5,97.8,4
2019-01-01,2019-12-31,ΑΤΤΙΚΗ_(EL3),Τουρκία,67.3,164.5,832.7,408.8,80.8,5.1
2019-01-01,2019-12-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Σύνολο_χωρών,165.3,359.3,2902.1,460.1,57,8.1
2019-01-01,2019-12-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Τουρκία,24.7,118.6,444.6,207.9,55.4,3.7
2019-01-01,2019-12-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Ηνωμένο_Βασίλειο,37.5,58.9,595.8,637.4,63,10.1
2019-01-01,2019-12-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),ΗΠΑ,6.8,24.1,299.1,280.4,22.6,12.4
2019-01-01,2019-12-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Γερμανία,11.1,21.2,183.5,526.3,60.7,8.7
2019-01-01,2019-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Σύνολο_χωρών,5174.8,6893.4,53168.7,750.7,97.3,7.7
2019-01-01,2019-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Γερμανία,994,1176.3,10295,845,96.6,8.8
2019-01-01,2019-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ηνωμένο_Βασίλειο,667,861.6,7015.2,774.2,95.1,8.1
2019-01-01,2019-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Γαλλία,332.3,426.5,3369.8,779.2,98.6,7.9
2019-01-01,2019-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),ΗΠΑ,501.7,627.5,3954.9,799.5,126.8,6.3
2019-01-01,2019-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ιταλία,383.5,504,3960.3,760.8,96.8,7.9
2019-01-01,2019-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ολλανδία,140.9,220.5,1795,639.3,78.5,8.1
2019-01-01,2019-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ρωσία,134.4,174.8,1600.1,769.1,84,9.2
2019-01-01,2019-12-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Πολωνία,128.5,211.5,1568.3,607.4,81.9,7.4
2019-01-01,2019-12-31,ΚΡΗΤΗ_(EL43),Σύνολο_χωρών,3600.9,5287.6,43256.2,681,83.2,8.2
2019-01-01,2019-12-31,ΚΡΗΤΗ_(EL43),Γερμανία,972.3,1322.9,11591.2,735,83.9,8.8
2019-01-01,2019-12-31,ΚΡΗΤΗ_(EL43),Ηνωμένο_Βασίλειο,420.1,596.1,4909.3,704.7,85.6,8.2
2019-01-01,2019-12-31,ΚΡΗΤΗ_(EL43),Γαλλία,399.5,584.2,4540.1,683.8,88,7.8
2019-01-01,2019-12-31,ΚΡΗΤΗ_(EL43),Ολλανδία,195.1,294.8,2602.5,661.8,75,8.8
2019-01-01,2019-12-31,ΚΡΗΤΗ_(EL43),Βέλγιο,176.3,210.5,1841.8,837.5,95.7,8.7
2019-01-01,2019-12-31,ΚΡΗΤΗ_(EL43),Ελβετία,161.4,183.8,1517.5,878.2,106.4,8.3
2019-01-01,2019-12-31,ΚΡΗΤΗ_(EL43),Ιταλία,141.5,240.6,1893.4,588.2,74.7,7.9
2019-01-01,2019-12-31,ΚΡΗΤΗ_(EL43),Ρωσία,77.6,130.1,1213.2,596.6,64,9.3
2019-01-01,2019-12-31,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Σύνολο_χωρών,439.8,3833.1,10170.6,114.7,43.2,2.7
2019-01-01,2019-12-31,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Τουρκία,90.1,523.4,1258,172.2,71.7,2.4
2019-01-01,2019-12-31,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Βουλγαρία,100.4,2196.9,3165.4,45.7,31.7,1.4
2019-01-01,2019-12-31,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Γερμανία,36.7,119,758.6,308.3,48.4,6.4
2019-01-01,2019-12-31,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Ρουμανία,49.6,310.1,1252.1,160,39.6,4
2019-01-01,2019-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Σύνολο_χωρών,2249.8,6760.8,40808.3,332.8,55.1,6
2019-01-01,2019-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Γερμανία,361.4,624.2,5910.4,579,61.1,9.5
2019-01-01,2019-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Σερβία,222.4,712.4,5651.7,312.2,39.4,7.9
2019-01-01,2019-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ρουμανία,234.7,623,4477.4,376.7,52.4,7.2
2019-01-01,2019-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Βόρεια_Μακεδονία,110.7,874.3,2264.3,126.6,48.9,2.6
2019-01-01,2019-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Βουλγαρία,152.8,1330.6,4553,114.8,33.6,3.4
2019-01-01,2019-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ρωσία,84.1,106.6,1229.2,788.9,68.4,11.5
2019-01-01,2019-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ηνωμένο_Βασίλειο,225.8,343.9,2904.6,656.5,77.7,8.4
2019-01-01,2019-12-31,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Κύπρος,109.6,196.8,1323.3,557.1,82.8,6.7
2019-01-01,2019-12-31,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Σύνολο_χωρών,75.6,304.4,1519.7,248.4,49.7,5
2019-01-01,2019-12-31,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Γερμανία,10.8,24.1,301.3,450.3,35.9,12.5
2019-01-01,2019-12-31,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Αλβανία,14.4,110,202.3,131,71.2,1.8
2019-01-01,2019-12-31,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Ρουμανία,11.6,31.6,215.3,367.5,53.9,6.8
2019-01-01,2019-12-31,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Βουλγαρία,3.7,31.4,71.9,118.3,51.7,2.3
2019-01-01,2019-12-31,ΗΠΕΙΡΟΣ_(EL54),Σύνολο_χωρών,261.3,1033.2,4002.5,252.9,65.3,3.9
2019-01-01,2019-12-31,ΗΠΕΙΡΟΣ_(EL54),Γερμανία,38.4,62.4,687.3,615.3,55.9,11
2019-01-01,2019-12-31,ΗΠΕΙΡΟΣ_(EL54),Αλβανία,30.6,176.6,264.6,173.5,115.8,1.5
2019-01-01,2019-12-31,ΗΠΕΙΡΟΣ_(EL54),Ηνωμένο_Βασίλειο,28.8,57.8,381.7,497.4,75.3,6.6
2019-01-01,2019-12-31,ΗΠΕΙΡΟΣ_(EL54),Ιταλία,22,69.4,342.3,317.6,64.4,4.9
2019-01-01,2019-12-31,ΘΕΣΣΑΛΙΑ_(EL61),Σύνολο_χωρών,355,806.3,4888.7,440.3,72.6,6.1
2019-01-01,2019-12-31,ΘΕΣΣΑΛΙΑ_(EL61),Ηνωμένο_Βασίλειο,101.9,130.9,1152.2,778.7,88.4,8.8
2019-01-01,2019-12-31,ΘΕΣΣΑΛΙΑ_(EL61),Ιταλία,64.8,109.9,701.1,590,92.5,6.4
2019-01-01,2019-12-31,ΘΕΣΣΑΛΙΑ_(EL61),Γερμανία,33.4,64.4,623.4,519.1,53.6,9.7
2019-01-01,2019-12-31,ΘΕΣΣΑΛΙΑ_(EL61),Ρουμανία,18.2,32.3,306.7,563.8,59.3,9.5
2019-01-01,2019-12-31,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Σύνολο_χωρών,1911.2,3047.8,23744.4,627.1,80.5,7.8
2019-01-01,2019-12-31,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ηνωμένο_Βασίλειο,754.6,1075.4,8242.7,701.7,91.6,7.7
2019-01-01,2019-12-31,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Γερμανία,202.9,350,2554.6,579.8,79.4,7.3
2019-01-01,2019-12-31,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ιταλία,179.8,314.6,2488.2,571.5,72.3,7.9
2019-01-01,2019-12-31,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ολλανδία,81,128.6,1142,629.8,70.9,8.9
2019-01-01,2019-12-31,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Γαλλία,45.7,74,462.5,618.1,98.9,6.3
2019-01-01,2019-12-31,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Πολωνία,78.4,148.7,960,527.4,81.7,6.5
2019-01-01,2019-12-31,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ρωσία,38.8,46.2,579.8,841,66.9,12.6
2019-01-01,2019-12-31,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Αυστρία,65.6,72.9,684.2,899.8,95.8,9.4
2019-01-01,2019-12-31,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Σύνολο_χωρών,257.4,817,4530.4,315,56.8,5.5
2019-01-01,2019-12-31,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Γερμανία,36.4,70.3,672.4,517.9,54.1,9.6
2019-01-01,2019-12-31,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Ηνωμένο_Βασίλειο,17.9,47.7,345.8,375.2,51.8,7.2
2019-01-01,2019-12-31,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Αλβανία,26.5,132.9,225.8,199.7,117.5,1.7
2019-01-01,2019-12-31,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Γαλλία,16.5,55.4,321.6,298.1,51.4,5.8
2019-01-01,2019-12-31,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Σύνολο_χωρών,180.1,678.6,2978,265.4,60.5,4.4
2019-01-01,2019-12-31,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Γερμανία,17.6,59,358.6,297.8,49,6.1
2019-01-01,2019-12-31,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Ηνωμένο_Βασίλειο,13.2,43.3,215.7,305.7,61.3,5
2019-01-01,2019-12-31,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Γαλλία,11.7,61,290.3,192.7,40.5,4.8
2019-01-01,2019-12-31,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),ΗΠΑ,16.3,93.1,228.5,175.7,71.5,2.5
2019-01-01,2019-12-31,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Σύνολο_χωρών,416.9,898.5,6466.3,464,64.5,7.2
2019-01-01,2019-12-31,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Γερμανία,60.5,116.5,997.7,519.6,60.7,8.6
2019-01-01,2019-12-31,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Ηνωμένο_Βασίλειο,31.5,57.3,443.9,548.8,70.9,7.7
2019-01-01,2019-12-31,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),ΗΠΑ,41.1,104.8,737.7,391.8,55.7,7
2019-01-01,2019-12-31,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Γαλλία,53.5,78.2,636.7,683.9,84,8.1
2019-01-01,2019-12-31,ΣΥΝΟΛΟ,:,17679.9,36643.1,232463.7,482.5,76.1,6.3
2020-01-01,2020-03-31,ΑΤΤΙΚΗ_(EL3),Σύνολο_χωρών,335.2,752.3,3721.2,445.6,90.1,4.9
2020-01-01,2020-03-31,ΑΤΤΙΚΗ_(EL3),ΗΠΑ,33.9,67.8,463.5,500.3,73.2,6.8
2020-01-01,2020-03-31,ΑΤΤΙΚΗ_(EL3),Ηνωμένο_Βασίλειο,33.7,72.7,409.2,463.6,82.3,5.6
2020-01-01,2020-03-31,ΑΤΤΙΚΗ_(EL3),Κύπρος,55.7,106.8,536.4,521.7,103.9,5
2020-01-01,2020-03-31,ΑΤΤΙΚΗ_(EL3),Γερμανία,16.1,49.6,220.3,324.9,73.2,4.4
2020-01-01,2020-03-31,ΑΤΤΙΚΗ_(EL3),Γαλλία,(:),(:),(:),(:),(:),(:)
2020-01-01,2020-03-31,ΑΤΤΙΚΗ_(EL3),Ιταλία,14.2,47.1,198.5,302.5,71.7,4.2
2020-01-01,2020-03-31,ΑΤΤΙΚΗ_(EL3),Αυστραλία,(:),(:),(:),(:),(:),(:)
2020-01-01,2020-03-31,ΑΤΤΙΚΗ_(EL3),Τουρκία,29.3,62.1,213.5,471.9,137.4,3.4
2020-01-01,2020-03-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Σύνολο_χωρών,2.1,8.8,64,242.1,33.4,7.2
2020-01-01,2020-03-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Τουρκία,(:),(:),(:),(:),(:),(:)
2020-01-01,2020-03-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Ηνωμένο_Βασίλειο,(:),(:),(:),(:),(:),(:)
2020-01-01,2020-03-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),ΗΠΑ,(:),(:),(:),(:),(:),(:)
2020-01-01,2020-03-31,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Γερμανία,(:),(:),1.2,(:),(:),(:)
2020-01-01,2020-03-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Σύνολο_χωρών,47.2,94.2,(:),501.1,95.1,5.3
2020-01-01,2020-03-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Γερμανία,(:),(:),(:),(:),(:),(:)
2020-01-01,2020-03-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ηνωμένο_Βασίλειο,2.9,4.5,11.8,635.2,242,2.6
2020-01-01,2020-03-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Γαλλία,(:),(:),(:),(:),(:),(:)
2020-01-01,2020-03-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),ΗΠΑ,11.8,17.6,101.2,669.7,116.3,5.8
2020-01-01,2020-03-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ιταλία,(:),(:),(:),(:),(:),(:)
2020-01-01,2020-03-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ολλανδία,(:),(:),(:),(:),(:),(:)
2020-01-01,2020-03-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ρωσία,(:),(:),(:),(:),(:),(:)
2020-01-01,2020-03-31,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Πολωνία,(:),(:),(:),(:),(:),(:)
2020-01-01,2020-03-31,ΚΡΗΤΗ_(EL43),Σύνολο_χωρών,14.9,37.4,261.4,397.4,56.8,7
2020-01-01,2020-03-31,ΚΡΗΤΗ_(EL43),Γερμανία,(:),(:),(:),(:),(:),(:)
2020-01-01,2020-03-31,ΚΡΗΤΗ_(EL43),Ηνωμένο_Βασίλειο,1.2,3.1,22.4,392,54.2,7.2
2020-01-01,2020-03-31,ΚΡΗΤΗ_(EL43),Γαλλία,(:),(:),(:),(:),(:),(:)
